workerid,stim_id,degree,superordinate_pl,adj,adj_polarity,NP_sg,NP_pl,np_expectations,response,specific,subFreq,superFreq
workerid_0417,65,speed,people,quick,positive,adult,adults,high,people,0,32847475,480323270
workerid_0417,4,darkness,times of day,dark,negative,dusk,dusks,medium,times of day,0,3542,99907
workerid_0417,38,loudness,birds,loud,positive,mockingbird,mockingbirds,high,birds,0,39837,19695831
workerid_0417,30,loudness_n,venues,noisy,positive,conference center,conference centers,medium,conference center,1,227905,9389442
workerid_0417,48,price,meat,expensive,positive,pork,pork,low,meat,0,5973716,17654214
workerid_0417,28,length,audios,long,positive,opera,operas,high,opera,1,812910,313133
workerid_0418,65,speed,people,quick,positive,adult,adults,high,adult,1,32847475,480323270
workerid_0418,22,length,pets,short,negative,hamster,hamsters,medium,hamster,1,633540,26155002
workerid_0418,73,temperature_h,drinks,hot,positive,coffee,coffee,high,coffee,1,42090859,11137329
workerid_0418,6,darkness,flowers,light,positive,dahlia,dahlias,low,dahlia,1,135476,58380229
workerid_0418,35,loudness,people,quiet,negative,baby,babies,high,people,0,13073168,480323270
workerid_0418,47,price,berries,cheap,negative,strawberries,strawberries,low,strawberries,1,1437661,1879643
workerid_0418,31,loudness_n,pets,quiet,negative,parrot,parrots,high,parrot,1,1049654,26155002
workerid_0418,71,strength,walls,strong,positive,mansion,mansions,high,walls,0,797050,14838230
workerid_0418,42,price,rentals,expensive,positive,house,houses,medium,house,1,29896478,61539717
workerid_0418,59,speed,people,slow,negative,jogger,joggers,medium,jogger,1,260504,480323270
workerid_0418,67,strength,people,strong,positive,child,children,low,child,1,206543771,480323270
workerid_0418,3,darkness,cakes,dark,negative,fruit cake,fruit cakes,medium,fruit cake,1,17124,5565768
workerid_0418,57,size,appliances,big,positive,oven,ovens,medium,oven,1,3443150,23847029
workerid_0418,29,loudness,concerts,quiet,negative,choral concert,choirs,low,choral concert,1,680332,8711738
workerid_0418,83,weight,materials,heavy,positive,cotton,cottons,medium,cotton,1,214521,83903351
workerid_0418,15,height,animals,tall,positive,penguin,penguins,low,penguin,1,2550463,58179731
workerid_0418,70,strength,paints,strong,positive,watercolor,watercolors,low,watercolor,1,567707,3617496
workerid_0418,33,loudness_n,birds,loud,positive,finch,finches,low,finch,1,280095,19695831
workerid_0418,26,length,roads,short,negative,highway,highways,high,highway,1,5745573,15093824
workerid_0418,54,size,fruit,big,positive,peach,peaches,medium,peach,1,1484097,22768964
workerid_0418,14,hardness,furniture,soft,negative,pillow,pillows,low,pillow,1,3970202,67400151
workerid_0418,84,weight,vehicles,light,negative,truck,trucks,high,truck,1,13809070,37254742
workerid_0418,49,price,alcoholic drinks,cheap,negative,six-pack of beer,beers,low,six-pack of beer,1,2634057,377118
workerid_0418,39,loudness_n,boats,loud,positive,powerboat,powerboats,high,powerboat,1,196244,15603129
workerid_0418,9,hardness,vegetables,soft,negative,tomato,tomatoes,medium,tomato,1,5924980,9067552
workerid_0418,63,speed_f,boats,slow,negative,speedboat,speedboats,high,speedboat,1,40032,15603129
workerid_0418,2,darkness,paint,light,positive,black paint,black paints,low,black paint,1,820,21928120
workerid_0418,72,temperature,food,warm,positive,soup,soups,high,soup,1,2141445,180152837
workerid_0418,76,temperature_h,places,cold,negative,shopping mall,shopping malls,medium,shopping mall,1,634311,51698261
workerid_0418,7,darkness,dogs,dark,negative,pitbull,pitbulls,low,pitbull,1,100803,28409576
workerid_0418,46,price,clothes,expensive,positive,coat,coats,medium,coat,1,4107452,27039649
workerid_0418,16,height,buildings,short,negative,apartment building,apartment buildings,medium,apartment building,1,312252,27623285
workerid_0418,64,speed,pets,slow,negative,rabbit,rabbits,high,rabbit,1,2987957,26155002
workerid_0418,11,hardness,floors,hard,positive,tile,tile floors,high,tile,1,123821,7863848
workerid_0419,17,height,people,short,negative,teenager,teenagers,medium,teenager,1,4979216,480323270
workerid_0419,23,length,readings,short,negative,novel,novels,high,novel,1,7525142,8678675
workerid_0419,71,strength,walls,strong,positive,mansion,mansions,high,walls,0,797050,14838230
workerid_0419,79,weight,people,heavy,positive,adult,adults,high,adult,1,32847475,480323270
workerid_0419,67,strength,people,weak,negative,child,children,low,child,1,206543771,480323270
workerid_0419,58,size,dogs,big,positive,chihuahua,chihuahuas,low,chihuahua,1,164502,28409576
workerid_0419,49,price,alcoholic drinks,expensive,positive,bottle of wine,wine bottles,medium,bottle of wine,1,127578,377118
workerid_0419,1,darkness,birds,light,positive,parrot,parrots,medium,parrot,1,1049654,19695831
workerid_0419,20,height,trees,tall,positive,redwood tree,redwood trees,high,trees,0,27197,27379426
workerid_0419,47,price,berries,cheap,negative,boysenberries,boysenberries,high,berries,0,12484,1879643
workerid_0419,52,size,animals,small,negative,elephant,elephants,high,elephant,1,2082778,58179731
workerid_0419,9,hardness,vegetables,soft,negative,mushroom,mushrooms,low,mushroom,1,3134851,9067552
workerid_0419,85,weight,fruit,light,negative,orange,oranges,medium,orange,1,1523633,22768964
workerid_0419,48,price,meat,expensive,positive,steak,steaks,high,meat,0,1646745,17654214
workerid_0419,66,speed_f,aircrafts,slow,negative,helicopter,helicopters,medium,helicopter,1,2682275,237522
workerid_0419,46,price,clothes,cheap,negative,shirt,shirts,low,shirt,1,34765824,27039649
workerid_0419,27,length,races,long,positive,sprinting race,sprints,low,sprinting race,1,444674,9715279
workerid_0419,32,loudness_n,venues,noisy,positive,restaurant,restaurants,medium,restaurant,1,58580418,9389442
workerid_0419,10,hardness,candies,hard,positive,piece of chocolate,chocolates,medium,piece of chocolate,1,3141854,1298890
workerid_0419,80,weight,electronic devices,light,negative,laptop,laptops,medium,laptop,1,22190037,631257
workerid_0419,60,speed,animals,fast,positive,elephant,elephants,medium,elephant,1,2082778,58179731
workerid_0419,42,price,rentals,expensive,positive,apartment,apartments,low,apartment,1,38568857,61539717
workerid_0419,53,size,insects,small,negative,spider,spiders,high,spider,1,2385796,5119814
workerid_0419,35,loudness,people,quiet,negative,teenager,teenagers,medium,teenager,1,4979216,480323270
workerid_0419,50,price,restaurants,expensive,positive,Chinese restaurant,chinese restaurants,low,restaurants,0,373328,58580418
workerid_0419,63,speed_f,boats,fast,positive,speedboat,speedboats,high,boats,0,40032,15603129
workerid_0419,31,loudness_n,pets,quiet,negative,parrot,parrots,high,parrot,1,1049654,26155002
workerid_0419,57,size,appliances,small,negative,toaster,toasters,low,toaster,1,882911,23847029
workerid_0419,22,length,pets,short,negative,mouse,mice,low,mouse,1,11969407,26155002
workerid_0419,82,weight,objects,heavy,positive,feather,feathers,low,feather,1,2297128,33848628
workerid_0419,65,speed,people,quick,positive,child,children,medium,child,1,206543771,480323270
workerid_0421,9,hardness,vegetables,hard,positive,tomato,tomatoes,medium,tomato,1,5924980,9067552
workerid_0421,70,strength,paints,weak,negative,wall paint,wall paints,medium,paints,0,3469,3617496
workerid_0421,15,height,animals,tall,positive,giraffe,giraffes,high,animals,0,260416,58179731
workerid_0421,62,speed_f,vehicles,slow,negative,truck,trucks,low,vehicles,0,13809070,37254742
workerid_0421,3,darkness,cakes,dark,negative,fruit cake,fruit cakes,medium,cakes,0,17124,5565768
workerid_0421,60,speed,animals,fast,positive,sloth,sloths,low,sloth,1,57052,58179731
workerid_0421,43,price,shoes,cheap,negative,boots,boots,high,shoes,0,18970389,80761516
workerid_0421,21,length,dogs,long,positive,chihuahua,chihuahuas,low,chihuahua,1,164502,28409576
workerid_0421,38,loudness,birds,quiet,negative,mockingbird,mockingbirds,high,mockingbird,1,39837,19695831
workerid_0421,4,darkness,times of day,light,positive,night,nights,low,night,1,21265731,99907
workerid_0421,32,loudness_n,venues,quiet,negative,restaurant,restaurants,medium,restaurant,1,58580418,9389442
workerid_0421,64,speed,pets,quick,positive,rabbit,rabbits,high,rabbit,1,2987957,26155002
workerid_0421,88,width,waterways,narrow,negative,creek,creeks,low,creek,1,862386,1843915
workerid_0421,1,darkness,birds,light,positive,seagull,seagulls,high,seagull,1,329923,19695831
workerid_0421,73,temperature_h,drinks,cold,negative,coffee,coffee,high,coffee,1,42090859,11137329
workerid_0421,78,weight,animals,heavy,positive,elephant,elephants,high,animals,0,2082778,58179731
workerid_0421,18,height,flowers,tall,positive,tulip,tulips,medium,flowers,0,1149010,58380229
workerid_0421,49,price,alcoholic drinks,cheap,negative,six-pack of beer,beers,low,six-pack of beer,1,2634057,377118
workerid_0421,42,price,rentals,cheap,negative,villa,villas,high,rentals,0,9561875,61539717
workerid_0421,53,size,insects,small,negative,moth,moths,medium,moth,1,804700,5119814
workerid_0421,50,price,restaurants,expensive,positive,Chinese restaurant,chinese restaurants,low,restaurants,0,373328,58580418
workerid_0421,63,speed_f,boats,fast,positive,sailboat,sailboats,medium,boats,0,498658,15603129
workerid_0421,28,length,audios,short,negative,opera,operas,high,opera,1,812910,313133
workerid_0421,27,length,races,long,positive,triathlon race,triathlon races,high,races,0,1415,9715279
workerid_0421,69,strength,athletes,weak,negative,wrestler,wrestlers,high,wrestler,1,772270,7268360
workerid_0421,11,hardness,floors,hard,positive,tile,tile floors,high,floors,0,123821,7863848
workerid_0421,6,darkness,flowers,light,positive,rose,roses,medium,flowers,0,13588663,58380229
workerid_0421,10,hardness,candies,hard,positive,marshmallow,marshmallows,low,marshmallow,1,301577,1298890
workerid_0422,26,length,roads,long,positive,alley,alleys,low,alley,1,546265,15093824
workerid_0422,40,loudness,guitars,quiet,negative,acoustic guitar,acoustic guitars,medium,guitars,0,549025,7278585
workerid_0422,79,weight,people,heavy,positive,kid,kids,medium,kid,1,96621142,480323270
workerid_0422,22,length,pets,long,positive,mouse,mice,low,mouse,1,11969407,26155002
workerid_0422,20,height,trees,tall,positive,alpine tree,alpine trees,medium,trees,0,1447,27379426
workerid_0422,44,price,spices,cheap,negative,garlic,garlic,medium,garlic,1,5884664,2836609
workerid_0422,13,hardness,materials,hard,positive,wood,wood,high,wood,1,51133768,83903351
workerid_0422,84,weight,vehicles,light,negative,truck,trucks,high,truck,1,13809070,37254742
workerid_0422,60,speed,animals,slow,negative,elephant,elephants,medium,elephant,1,2082778,58179731
workerid_0422,36,loudness_n,places,noisy,positive,village,villages,low,village,1,6997181,51698261
workerid_0422,61,speed,cookware,slow,negative,crockpot,crockpots,low,crockpot,1,11879,3617598
workerid_0422,73,temperature_h,drinks,cold,negative,milkshake,milkshakes,low,milkshake,1,99722,11137329
workerid_0422,27,length,races,short,negative,triathlon race,triathlon races,high,races,0,1415,9715279
workerid_0422,37,loudness_n,vehicles,quiet,negative,tractor,tractors,high,tractor,1,2141187,37254742
workerid_0422,47,price,berries,cheap,negative,strawberries,strawberries,low,strawberries,1,1437661,1879643
workerid_0422,11,hardness,floors,soft,negative,tile,tile floors,high,tile,1,123821,7863848
workerid_0422,72,temperature,food,cold,negative,ice cream,ice cream,low,ice cream,1,6277647,180152837
workerid_0422,63,speed_f,boats,slow,negative,sailboat,sailboats,medium,sailboat,1,498658,15603129
workerid_0422,82,weight,objects,heavy,positive,stick,sticks,medium,stick,1,6395033,33848628
workerid_0422,10,hardness,candies,hard,positive,jolly rancher,jollies,high,jolly rancher,1,40797,1298890
workerid_0422,46,price,clothes,cheap,negative,suit,suits,high,suit,1,7986526,27039649
workerid_0422,24,length,vehicles,short,negative,smartcar,smartcars,low,smartcar,1,1843,37254742
workerid_0422,49,price,alcoholic drinks,cheap,negative,bottle of wine,wine bottles,medium,bottle of wine,1,127578,377118
workerid_0422,68,strength,storms,strong,positive,hurricane,hurricanes,high,hurricane,1,3785008,3614108
workerid_0422,45,price,bracelets,expensive,positive,plastic,plastic bracelets,low,bracelets,0,3294,6784458
workerid_0422,3,darkness,cakes,light,positive,fruit cake,fruit cakes,medium,cakes,0,17124,5565768
workerid_0422,9,hardness,vegetables,hard,positive,mushroom,mushrooms,low,mushroom,1,3134851,9067552
workerid_0422,52,size,animals,big,positive,elephant,elephants,high,elephant,1,2082778,58179731
workerid_0422,12,hardness,fruit,soft,negative,melon,melons,high,melon,1,1015937,22768964
workerid_0422,8,darkness,animals,light,positive,jaguar,jaguars,high,jaguar,1,1285032,58179731
workerid_0422,34,loudness_n,instruments,quiet,negative,harp,harps,low,harp,1,302445,48493077
workerid_0422,42,price,rentals,expensive,positive,apartment,apartments,low,apartment,1,38568857,61539717
workerid_0422,58,size,dogs,small,negative,poodle,poodles,medium,poodle,1,255182,28409576
workerid_0422,35,loudness,people,loud,positive,teenager,teenagers,medium,teenager,1,4979216,480323270
workerid_0423,15,height,animals,short,negative,penguin,penguins,low,penguin,1,2550463,58179731
workerid_0423,30,loudness_n,venues,quiet,negative,conference center,conference centers,medium,conference center,1,227905,9389442
workerid_0423,58,size,dogs,big,positive,great dane,great danes,high,dogs,0,115558,28409576
workerid_0423,31,loudness_n,pets,loud,positive,cat,cats,medium,cat,1,15738388,26155002
workerid_0423,54,size,fruit,small,negative,watermelon,watermelons,high,watermelon,1,190836,22768964
workerid_0423,17,height,people,short,negative,teenager,teenagers,medium,teenager,1,4979216,480323270
workerid_0423,37,loudness_n,vehicles,quiet,negative,car,cars,medium,car,1,109722086,37254742
workerid_0423,9,hardness,vegetables,hard,positive,tomato,tomatoes,medium,tomato,1,5924980,9067552
workerid_0423,41,price,statues,expensive,positive,plastic,plastic statues,low,statues,0,707,2837498
workerid_0423,59,speed,people,slow,negative,runner,runners,high,runner,1,3917217,480323270
workerid_0423,52,size,animals,small,negative,mouse,mice,low,animals,0,11969407,58179731
workerid_0423,74,temperature,seasons,warm,positive,winter,winter days,low,winter,1,80466,12035578
workerid_0423,70,strength,paints,strong,positive,watercolor,watercolors,low,watercolor,1,567707,3617496
workerid_0423,20,height,trees,tall,positive,redwood tree,redwood trees,high,trees,0,27197,27379426
workerid_0423,42,price,rentals,cheap,negative,house,houses,medium,rentals,0,29896478,61539717
workerid_0423,35,loudness,people,loud,positive,teenager,teenagers,medium,teenager,1,4979216,480323270
workerid_0423,44,price,spices,cheap,negative,saffron,saffron,high,spices,0,939951,2836609
workerid_0423,62,speed_f,vehicles,slow,negative,truck,trucks,low,truck,1,13809070,37254742
workerid_0423,36,loudness_n,places,noisy,positive,town,towns,medium,town,1,13337599,51698261
workerid_0423,56,size,vehicles,small,negative,sedan,sedans,medium,sedan,1,665446,37254742
workerid_0423,46,price,clothes,expensive,positive,shirt,shirts,low,shirt,1,34765824,27039649
workerid_0423,89,width,roads,wide,positive,street,streets,medium,street,1,15936688,15093824
workerid_0423,73,temperature_h,drinks,hot,positive,milkshake,milkshakes,low,milkshake,1,99722,11137329
workerid_0423,14,hardness,furniture,hard,positive,pillow,pillows,low,pillow,1,3970202,67400151
workerid_0423,28,length,audios,short,negative,podcast episode,podcast episodes,medium,podcast episode,1,16668,313133
workerid_0423,72,temperature,food,cold,negative,soup,soups,high,soup,1,2141445,180152837
workerid_0423,87,width,roads,wide,positive,highway,highways,high,highway,1,5745573,15093824
workerid_0423,18,height,flowers,tall,positive,sunflower,sunflowers,high,flowers,0,653916,58380229
