stim_id,degree,context_sentence,superordinate,np,np_expectations,adj,adj_polarity,np_match,originalResponse,cat_cleaned,specific,matchingSuper,mode_np,np_pl,superordinate.freq
66,speed_f,Robert is at an airport and sees a glider in the air.,aircrafts,glider,low,slow,negative,glider,planes,glider,1,0,glider,gliders,aircrafts
42,price,David is looking to rent a new place and checks out a house.,rentals,house,medium,expensive,positive,house,homes,houses,1,0,house,houses,rentals
89,width,John is walking on a country lane.,roads,country lane,low,wide,positive,country lane,driving lanes,driving country lanes,1,0,country lane,country lanes,roads
8,darkness,Alexander is at a zoo and notices the fur color of a panther.,animals,panther,low,dark,negative,panther,colors,panthers,1,0,panther,panthers,animals
89,width,Lucas is walking on a country lane.,roads,country lane,low,narrow,negative,country lane,lanes,country lanes,1,0,country lane,country lanes,roads
2,darkness,Greg bought a can of black paint and is testing it for the first time.,paint,black paint,low,light,positive,black,colors,blacks,1,0,black paint,black paints,paint
5,darkness,Monica is writing with a pencil and notices the color of the script.,scripts,pencil,low,dark,negative,pencil,script color,script pencil,1,0,pencil,pencils,scripts
77,temperature_h,Kim is at a restaurant and takes a taste of a chocolate fondue.,food,chocolate fondue,high,hot,positive,fondue,chocolate,chocolate fondue fondue,1,0,chocolate fondue,chocolate fondues,food
61,speed,Laura wants to cook dinner and considers using a crockpot.,cookware,crockpot,low,slow,negative,crockpot,cooking methods,cookwareing methods,0,1,cookware,crockpots,cookware
42,price,Gary is looking to rent a new place and checks out a villa.,rentals,villa,high,expensive,positive,villa,places to rent,places rentals,0,1,rentals,villas,rentals
76,temperature_h,Michael is spending his Saturday at a shopping mall.,places,shopping mall,medium,hot,positive,mall,days,malls,1,0,shopping mall,shopping malls,places
61,speed,Alexander wants to cook dinner and considers using an instant pot.,cookware,instant pot,high,quick,positive,instant pot,cooking methods,cookwareing methods,0,1,cookware,instant pot,cookware
61,speed,Robert wants to cook dinner and considers using an instant pot.,cookware,instant pot,high,slow,negative,instant pot,cooking methods,cookwareing methods,0,1,cookware,instant pot,cookware
25,length_duration,Greg thinks about watching his favorite sitcom.,entertainment,sitcom,low,short,negative,sitcom,tv shows,tv entertainment,0,1,entertainment,sitcoms,entertainment
42,price,Simon is looking to rent a new place and checks out a house.,rentals,house,medium,cheap,negative,house,rent prices,rentals prices,0,1,rentals,houses,rentals
79,weight,Lucas lifts up a kid.,people,kid,medium,heavy,positive,kid,children,kid,1,0,kid,kids,people
70,strength,Robert is painting and tries a new watercolor.,paints,watercolor,low,strong,positive,watercolor,colors,paints,0,1,paints,watercolors,paints
42,price,Angela is looking to rent a new place and checks out a villa.,rentals,villa,high,cheap,negative,villa,places to rent,places rentals,0,1,rentals,villas,rentals
8,darkness,Kathleen is at a zoo and notices the fur color of a panther.,animals,panther,low,dark,negative,panther,fur colors,panther panthers,1,0,panther,panthers,animals
77,temperature_h,Claire is at a restaurant and takes a taste of a smoothie.,food,smoothie,low,cold,negative,smoothie,drinks,dsmoothie,1,0,smoothie,smoothies,food
16,height,Greg is looking at an apartment building.,buildings,apartment building,medium,short,negative,apartment building,apartments,apartment building,1,0,apartment building,apartment buildings,buildings
76,temperature_h,Gary is spending his Saturday at a shopping mall.,places,shopping mall,medium,hot,positive,mall,days,malls,1,0,shopping mall,shopping malls,places
8,darkness,Angela is at a zoo and notices the fur color of a jaguar.,animals,jaguar,high,light,positive,jaguar,fur,jaguar,1,0,jaguar,jaguars,animals
44,price,Lucas is shopping for spices and looks at salt.,spices,salt,low,cheap,negative,salt,condiments,spices,0,1,spices,salts,spices
90,width,Michelle is attempting to move furniture through the back door of her house.,doorways,back door,low,wide,positive,back,door openings,doorways,0,1,doorways,back doors,doorways
88,width,William is standing at the bank of a stream.,waterways,stream,medium,wide,positive,stream,bodies of water,waterways,0,1,waterways,streams,waterways
84,weight,Josh learns about the weight of a friend's new motorcycle.,vehicles,motorcycle,medium,heavy,positive,motorcycle,cycles,motorcycle,1,0,motorcycle,motorcycles,vehicles
19,height,Julia sees a basketball player.,people,basketball player,high,tall,positive,basketball player,players,basketball players,1,0,basketball player,basketball players,people
5,darkness,David is writing with a pen and notices the color of the script.,scripts,pen,medium,light,positive,pen,colors,pens,1,0,pen,pens,scripts
74,temperature,Alicia steps outside on a day in summer.,seasons,summer,high,warm,positive,summer,days,seasonss,0,1,seasons,summer days,seasons
51,size,Jennifer is at a gardening store and looks at a bush.,plants,bush,medium,small,negative,bush,stores,bushs,1,0,bush,bushes,plants
57,size,Tanya is shopping at an appliances store and looks at an oven.,appliances,oven,medium,small,negative,oven,stores,ovens,1,0,oven,ovens,appliances
77,temperature_h,Simon is at a restaurant and takes a taste of a smoothie.,food,smoothie,low,cold,negative,smoothie,drinks,dsmoothie,1,0,smoothie,smoothies,food
66,speed_f,Tom is at an airport and sees a glider in the air.,aircrafts,glider,low,slow,negative,glider,airplanes,airglider,1,0,glider,gliders,aircrafts
1,darkness,Sophie is going for a walk and notices the color of a parrot.,birds,parrot,medium,light,positive,parrot,colors,parrots,1,0,parrot,parrots,birds
4,darkness,David steps outside during the dusk.,times of day,dusk,medium,dark,negative,dusk,periods of time,periods of times of day of day,0,1,times of day,dusks,times of day
74,temperature,David steps outside on a day in winter.,seasons,winter,low,cold,negative,winter,days,seasonss,0,1,seasons,winter days,seasons
74,temperature,Maya steps outside on a day in fall.,seasons,fall,medium,warm,positive,fall,day,seasons,0,1,seasons,fall days,seasons
76,temperature_h,Cameron is spending his Saturday at a shopping mall.,places,shopping mall,medium,hot,positive,mall,day,mall,1,0,shopping mall,shopping malls,places
74,temperature,Michael steps outside on a day in summer.,seasons,summer,high,warm,positive,summer,day,seasons,0,1,seasons,summer days,seasons
74,temperature,Robert steps outside on a day in summer.,seasons,summer,high,warm,positive,summer,days,seasonss,0,1,seasons,summer days,seasons
77,temperature_h,Jasmine is at a restaurant and takes a taste of a chocolate fondue.,food,chocolate fondue,high,cold,negative,fondue,chocolates,chocolate fondue fondues,1,0,chocolate fondue,chocolate fondues,food
68,strength,Daniel is hearing about the rain shower that is heading towards them.,storms,rain shower,low,weak,negative,rain shower,showers,rain showers,1,0,rain shower,rain showers,storms
61,speed,Greg wants to cook dinner and considers using a frying pan.,cookware,frying pan,medium,slow,negative,frying pan,pans,frying pan,1,0,frying pan,frying pans,cookware
8,darkness,Laura is at a zoo and notices the fur color of a tiger.,animals,tiger,medium,light,positive,tiger,fur colors,tiger tigers,1,0,tiger,tigers,animals
61,speed,Josh wants to cook dinner and considers using a crockpot.,cookware,crockpot,low,quick,positive,crockpot,cooking methods,cookwareing methods,0,1,cookware,crockpots,cookware
25,length_duration,Cameron thinks about watching his favorite sitcom.,entertainment,sitcom,low,short,negative,sitcom,shows,entertainment,0,1,entertainment,sitcoms,entertainment
70,strength,William is painting and tries a new watercolor.,paints,watercolor,low,weak,negative,watercolor,colors,paints,0,1,paints,watercolors,paints
2,darkness,Stephen bought a can of white paint and is testing it for the first time.,paint,white paint,high,light,positive,white,colors,whites,1,0,white paint,white paints,paint
25,length_duration,Jasmine thinks about watching her favorite sitcom.,entertainment,sitcom,low,short,negative,sitcom,shows,entertainment,0,1,entertainment,sitcoms,entertainment
49,price,Natalia is at a liquor store and wants to buy a bottle of top-shelf liquor.,alcoholic drinks,bottle of top-shelf liquor,high,cheap,negative,liquor,stores,liquors,1,0,bottle of top-shelf liquor,liquors,alcoholic drinks
76,temperature_h,Laura is spending her Saturday at an ice rink.,places,ice rink,low,hot,positive,ice rink,days,ice ice rink,1,0,ice rink,ice rinks,places
41,price,Lucas is at a decoration shop and looks at a statue made of bronze.,statues,bronze,medium,cheap,negative,bronze,shops,bronzes,1,0,bronze,bronze statues,statues
74,temperature,Daniel steps outside on a day in fall.,seasons,fall,medium,cold,negative,fall,days,seasonss,0,1,seasons,fall days,seasons
66,speed_f,Michelle is at an airport and sees a glider in the air.,aircrafts,glider,low,slow,negative,glider,airplanes,airglider,1,0,glider,gliders,aircrafts
42,price,Anthony is looking to rent a new place and checks out a villa.,rentals,villa,high,cheap,negative,villa,places to rent,places rentals,0,1,rentals,villas,rentals
7,darkness,Kim takes a walk and notices the coat of a spaniel.,dogs,spaniel,medium,light,positive,spaniel,colors of coats,spaniels of coats,1,0,spaniel,spaniels,dogs
74,temperature,Claire steps outside on a day in summer.,seasons,summer,high,warm,positive,summer,days,seasonss,0,1,seasons,summer days,seasons
16,height,Greg is looking at a strip mall.,buildings,strip mall,low,short,negative,strip mall,malls,strip malls,1,0,strip mall,strip malls,buildings
7,darkness,Jennifer takes a walk and notices the coat of a poodle.,dogs,poodle,high,dark,negative,poodle,colors,poodles,1,0,poodle,poodles,dogs
5,darkness,Alicia is writing with a pencil and notices the color of the script.,scripts,pencil,low,light,positive,pencil,colors,pencils,1,0,pencil,pencils,scripts
2,darkness,Robert bought a can of blue paint and is testing it for the first time.,paint,blue paint,medium,dark,negative,blue,colors,blues,1,0,blue paint,blue paints,paint
6,darkness,Michael is creating a flower bouquet and picks out a rose.,flowers,rose,medium,dark,negative,rose,colors,roses,1,0,rose,roses,flowers
2,darkness,Lucas bought a can of white paint and is testing it for the first time.,paint,white paint,high,light,positive,white,colors,whites,1,0,white paint,white paints,paint
74,temperature,Julia steps outside on a day in summer.,seasons,summer,high,cold,negative,summer,days,seasonss,0,1,seasons,summer days,seasons
76,temperature_h,Natalia is spending her Saturday at an ice rink.,places,ice rink,low,hot,positive,ice rink,rinks,ice rink,1,0,ice rink,ice rinks,places
81,weight,William is helping a friend move and picks up their trash can.,furniture,trash can,low,light,negative,trash can,cans,trash cans,1,0,trash can,trash cans,furniture
77,temperature_h,Josh is at a restaurant and takes a taste of a smoothie.,food,smoothie,low,cold,negative,smoothie,drinks,dsmoothie,1,0,smoothie,smoothies,food
53,size,Veronica is looking in an insect terrarium and sees a moth.,insects,moth,medium,big,positive,moth,bugs in the terrarium,insects terrarium,0,1,insects,moths,insects
77,temperature_h,Charles is at a restaurant and takes a taste of a smoothie.,food,smoothie,low,hot,positive,smoothie,days,smoothies,1,0,smoothie,smoothies,food
74,temperature,William steps outside on a day in winter.,seasons,winter,low,cold,negative,winter,days,seasonss,0,1,seasons,winter days,seasons
5,darkness,John is writing with a pen and notices the color of the script.,scripts,pen,medium,light,positive,pen,colors,pens,1,0,pen,pens,scripts
8,darkness,Kathleen is at a zoo and notices the fur color of a panther.,animals,panther,low,dark,negative,panther,fur colors,panther panthers,1,0,panther,panthers,animals
42,price,Kim is looking to rent a new place and checks out a villa.,rentals,villa,high,expensive,positive,villa,places to rent,places rentals,0,1,rentals,villas,rentals
74,temperature,Greg steps outside on a day in winter.,seasons,winter,low,cold,negative,winter,days,seasonss,0,1,seasons,winter days,seasons
76,temperature_h,Jasmine is spending her Saturday at an ice rink.,places,ice rink,low,hot,positive,ice rink,rinks,ice rink,1,0,ice rink,ice rinks,places
5,darkness,Sophie is writing with a piece of chalk and notices the color of the script.,scripts,piece of chalk,high,light,positive,chalk,color,chalk,1,0,piece of chalk,chalks,scripts
77,temperature_h,Michael is at a restaurant and takes a taste of a smoothie.,food,smoothie,low,cold,negative,smoothie,drinks,dsmoothie,1,0,smoothie,smoothies,food
61,speed,Robert wants to cook dinner and considers using an instant pot.,cookware,instant pot,high,slow,negative,instant pot,ways too cook food,ways cookware food,0,1,cookware,instant pot,cookware
